Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
2437,00:01:37.480,6.434981827622014,4.422507788161994,6.536799065420561,8.345638629283489
2438,00:01:37.520,8.075402388369678,4.418185358255451,8.863668224299065,10.944353582554518
2439,00:01:37.560,7.791134475597093,4.280724299065421,7.98345015576324,11.109228971962617
2440,00:01:37.600,11.709293873312566,5.151713395638629,14.425428348909657,15.550739875389407
2441,00:01:37.640,18.268133437175493,7.497274143302181,24.88781152647975,22.41931464174455
2442,00:01:37.680,14.623701973001038,7.119665109034268,18.86394080996885,17.8875
2443,00:01:37.720,17.38142523364486,8.337928348909657,22.207242990654205,21.599104361370717
2444,00:01:37.760,12.16277258566978,8.252180685358255,13.130140186915888,15.105996884735202
2445,00:01:37.800,10.257723260643822,7.159696261682243,11.745054517133957,11.868419003115266
2446,00:01:37.840,11.211344755970925,6.6637071651090345,11.935397196261682,15.034929906542056
2447,00:01:37.880,7.538590342679128,4.721222741433022,8.261370716510903,9.633177570093459
2448,00:01:37.920,12.918795430944963,10.204400311526479,11.287733644859813,17.2642523364486
2449,00:01:37.960,6.695534787123573,5.600506230529595,6.405646417445483,8.08045171339564
2450,00:01:38.000,6.008190550363447,4.727180685358255,6.0441978193146415,7.253193146417446
2451,00:01:38.040,5.509722222222223,4.133878504672897,5.225934579439253,7.169353582554517
2452,00:01:38.080,5.693522845275182,6.188473520249222,4.875856697819315,6.01623831775701
2453,00:01:38.120,12.258631879543094,10.874415887850468,13.94793613707165,11.953543613707165
2454,00:01:38.160,9.832463655244029,8.843769470404984,10.551090342679128,10.102531152647975
2455,00:01:38.200,13.590913811007269,11.481035825545172,15.780919003115265,13.510786604361371
2456,00:01:38.240,21.676739356178604,14.96518691588785,29.939447040498443,20.125584112149532
2457,00:01:38.280,22.118068535825547,12.738590342679128,33.35708722741433,20.25852803738318
2458,00:01:38.320,29.5347481827622,12.098052959501558,48.268691588785046,28.2375
2459,00:01:38.360,19.281516095534787,6.160981308411215,29.78777258566978,21.895794392523364
2460,00:01:38.400,14.531684839044653,6.8577492211838,18.29022585669782,18.447079439252338
2461,00:01:38.440,16.798533229491174,7.923091900311526,23.045093457943924,19.427414330218067
2462,00:01:38.480,14.986357736240913,5.750856697819315,21.296417445482867,17.91179906542056
2463,00:01:38.520,15.046248701973,6.532515576323988,21.417017133956385,17.189213395638628
2464,00:01:38.560,9.885332294911734,5.6105529595015575,12.69256230529595,11.352881619937694
2465,00:01:38.600,9.34528816199377,5.517133956386293,11.76892523364486,10.749805295950155
2466,00:01:38.640,9.59021287642783,5.434345794392524,12.256230529595015,11.08006230529595
2467,00:01:38.680,6.030607476635514,4.674065420560748,6.450155763239875,6.967601246105919
2468,00:01:38.720,7.502881619937695,5.604711838006231,8.419898753894081,8.484034267912772
2469,00:01:38.760,4.54898753894081,5.300077881619938,3.6110591900311526,4.735825545171339
2470,00:01:38.800,4.126791277258567,3.9584501557632397,3.73547507788162,4.686448598130841
2471,00:01:38.840,5.116809449636553,5.00673676012461,4.758644859813084,5.585046728971963
2472,00:01:38.880,6.989628764278297,8.420599688473521,3.94595015576324,8.60233644859813
2473,00:01:38.920,6.071534267912772,5.124805295950155,6.252647975077882,6.8371495327102805
2474,00:01:38.960,5.567471443406023,4.619704049844237,5.5812305295950155,6.501479750778816
2475,00:01:39.000,6.8918613707165095,5.319626168224299,7.730646417445483,7.62531152647975
2476,00:01:39.040,13.911539460020768,8.372741433021806,19.39392523364486,13.967951713395639
2477,00:01:39.080,12.878089304257529,8.267679127725856,17.693769470404984,12.672819314641744
2478,00:01:39.120,16.446404465212876,10.891199376947041,22.80817757009346,15.63983644859813
2479,00:01:39.160,18.357710280373833,11.44996105919003,23.911915887850466,19.711253894080997
2480,00:01:39.200,30.012045690550362,15.672546728971962,41.10794392523364,33.25564641744548
2481,00:01:39.240,41.07414330218069,15.863395638629283,63.970989096573206,43.38804517133956
2482,00:01:39.280,28.69127725856698,4.903271028037383,43.57239096573209,37.59816978193147
2483,00:01:39.320,22.109280893042577,3.936993769470405,33.54447040498442,28.8463785046729
2484,00:01:39.360,14.458398234683282,5.755841121495327,19.18115264797508,18.438200934579438
2485,00:01:39.400,17.882178089304258,3.4470015576323987,25.767367601246107,24.43216510903427
2486,00:01:39.440,23.04997403946002,4.745366043613707,32.380996884735204,32.02355919003115
2487,00:01:39.480,24.22798546209761,4.41047507788162,34.40564641744548,33.86783489096573
2488,00:01:39.520,27.467419522326065,5.348714953271028,42.801440809968845,34.25210280373832
2489,00:01:39.560,19.448909657320872,6.263200934579439,29.118808411214953,22.964719626168225
2490,00:01:39.600,11.807307892004154,4.690615264797508,16.628777258566977,14.102531152647975
2491,00:01:39.640,7.5106697819314645,3.1592289719626168,9.628894080996885,9.74388629283489
2492,00:01:39.680,3.0603063343717545,1.5143691588785047,2.728309968847352,4.938239875389408
2493,00:01:39.720,5.135656801661474,2.8677570093457945,5.2673676012461055,7.271845794392523
2494,00:01:39.760,5.115628245067497,2.879633956386293,5.289252336448598,7.177998442367601
2495,00:01:39.800,7.249688473520249,4.970716510903427,6.878271028037383,9.900077881619938
2496,00:01:39.840,11.338058151609552,8.492095015576323,10.268341121495327,15.253738317757009
2497,00:01:39.880,6.5566718587746635,3.975934579439252,7.048247663551402,8.645833333333334
2498,00:01:39.920,7.754841640706126,4.3018302180685355,8.551168224299065,10.411526479750778
2499,00:01:39.960,4.411578400830737,2.8125778816199376,4.405957943925234,6.01619937694704
2500,00:01:40.000,3.887967289719626,2.5894859813084112,3.812655763239875,5.261760124610592
2501,00:01:40.040,4.903089304257528,2.9887071651090342,4.908528037383178,6.8120327102803735
2502,00:01:40.080,4.104620976116303,2.3682632398753896,4.166121495327102,5.779478193146417
2503,00:01:40.120,5.8843328141225335,3.8943535825545172,6.509968847352025,7.248676012461059
2504,00:01:40.160,7.097676531671859,5.251401869158879,7.486993769470405,8.554633956386294
2505,00:01:40.200,9.302440290758048,6.510046728971963,10.38041277258567,11.01686137071651
2506,00:01:40.240,15.632191069574247,10.346222741433023,19.699805295950156,16.850545171339565
2507,00:01:40.280,16.423442367601247,10.066004672897197,22.091433021806854,17.11288940809969
2508,00:01:40.320,27.83352803738318,12.709345794392524,39.63267133956386,31.158566978193146
2509,00:01:40.360,20.895755451713395,8.074688473520249,30.201479750778816,24.411098130841122
2510,00:01:40.400,21.23306074766355,6.401947040498443,34.35105140186916,22.946183800623054
2511,00:01:40.440,27.38703271028037,9.07768691588785,43.36510903426791,29.71830218068536
2512,00:01:40.480,9.685617860851506,5.654478193146417,12.150934579439252,11.251440809968848
2513,00:01:40.520,7.874273104880582,4.718263239875389,9.166627725856697,9.737928348909657
2514,00:01:40.560,6.160267393561786,4.371573208722741,6.450155763239875,7.6590732087227416
2515,00:01:40.600,5.16417445482866,3.3582165109034268,5.482398753894081,6.651908099688473
2516,00:01:40.640,10.00504932502596,5.613785046728972,12.348052959501558,12.053309968847351
2517,00:01:40.680,4.8367731048805815,3.1565420560747666,5.1062694704049845,6.247507788161994
2518,00:01:40.720,3.0067367601246104,2.8942757009345796,2.196261682242991,3.929672897196262
2519,00:01:40.760,7.744068016614745,3.874221183800623,9.002141744548286,10.355841121495327
2520,00:01:40.800,4.814044652128764,3.8356697819314642,3.0067757009345795,7.599688473520249
2521,00:01:40.840,4.483592938733126,2.405880062305296,4.225545171339564,6.819353582554517
2522,00:01:40.880,5.424545690550363,2.849026479750779,6.348442367601246,7.076168224299066
2523,00:01:40.920,5.917445482866043,3.234190031152648,6.410163551401869,8.107982866043614
2524,00:01:40.960,5.909177050882658,2.853621495327103,7.3625,7.511409657320872
2525,00:01:41.000,3.700843717549325,3.1478971962616824,3.2804906542056074,4.674143302180686
2526,00:01:41.040,8.82501298026999,3.7399143302180686,11.67398753894081,11.06113707165109
2527,00:01:41.080,6.056684839044652,2.69863707165109,7.56351246105919,7.907904984423676
2528,00:01:41.120,7.09829958463136,4.371028037383177,7.802297507788162,9.121573208722742
2529,00:01:41.160,14.031503115264798,5.510708722741433,19.536292834890965,17.047507788161994
2530,00:01:41.200,8.793094496365525,3.65946261682243,10.821417445482867,11.898403426791278
2531,00:01:41.240,9.361344755970924,4.390809968847352,11.374415887850468,12.318808411214953
2532,00:01:41.280,14.050493250259606,5.459073208722741,17.792679127725858,18.89972741433022
2533,00:01:41.320,10.0351246105919,3.2460669781931464,13.246378504672897,13.612928348909657
2534,00:01:41.360,6.673961578400831,2.9940420560747665,7.838785046728972,9.189057632398754
2535,00:01:41.400,8.307645379023883,3.3004283489096573,10.383605919003115,11.238901869158878
2536,00:01:41.440,3.2981957424714436,2.107943925233645,3.3384345794392525,4.448208722741433
2537,00:01:41.480,9.621339563862927,3.6315809968847352,12.580295950155763,12.652141744548286
2538,00:01:41.520,9.042354620976116,3.5914330218068535,11.161214953271028,12.374415887850468
2539,00:01:41.560,4.52128764278297,2.5656152647975077,4.640342679127726,6.357904984423676
2540,00:01:41.600,9.196002076843198,3.7034267912772587,11.697897196261682,12.186682242990655
2541,00:01:41.640,8.59158878504673,4.48208722741433,10.165031152647975,11.127647975077881
2542,00:01:41.680,4.802427310488058,2.472235202492212,5.339563862928349,6.595482866043613
2543,00:01:41.720,7.516588785046729,3.7521417445482865,8.705023364485982,10.09260124610592
2544,00:01:41.760,11.981775700934579,9.237616822429906,8.750350467289719,17.95735981308411
2545,00:01:41.800,3.2498961578400825,1.9789719626168225,3.4251168224299064,4.34559968847352
2546,00:01:41.840,8.931321391484943,3.6937305295950154,11.570560747663551,11.529672897196262
2547,00:01:41.880,3.554517133956386,1.8946651090342679,3.429867601246106,5.339018691588785
2548,00:01:41.920,4.3800493250259604,2.0389018691588787,4.8575545171339565,6.243691588785047
2549,00:01:41.960,6.103102284527519,3.0027647975077882,7.01619937694704,8.290342679127725
2550,00:01:42.000,2.8364615784008307,2.013278816199377,2.6427180685358254,3.8533878504672896
2551,00:01:42.040,4.397572689511942,2.150467289719626,4.8885903426791275,6.153660436137072
2552,00:01:42.080,4.698403426791277,2.1878504672897194,5.26351246105919,6.643847352024922
2553,00:01:42.120,6.4258956386292825,2.7395638629283487,7.672819314641744,8.865303738317756
2554,00:01:42.160,4.756035825545172,2.206347352024922,5.225506230529595,6.836253894080997
2555,00:01:42.200,3.5244807892004153,2.406386292834891,2.8856308411214955,5.2814252336448595
2556,00:01:42.240,7.920625649013499,4.660163551401869,7.424493769470405,11.677219626168224
2557,00:01:42.280,2.7864745586708204,1.7806853582554518,2.2519080996884737,4.326830218068536
2558,00:01:42.320,3.862370197300104,2.460163551401869,3.8151869158878506,5.311760124610592
2559,00:01:42.360,2.668743509865005,2.0631619937694703,2.1950934579439254,3.74797507788162
2560,00:01:42.400,1.3134994807892004,1.2206386292834892,0.72601246105919,1.993847352024922
2561,00:01:42.440,4.33683800623053,2.9363707165109036,4.519898753894081,5.554244548286604
2562,00:01:42.480,6.660475077881621,3.2723909657320873,8.046378504672898,8.662655763239876
2563,00:01:42.520,10.532230010384216,3.6559968847352025,13.88551401869159,14.055179127725857
2564,00:01:42.560,19.464745586708204,4.277764797507788,29.170093457943924,24.946378504672897
2565,00:01:42.600,15.36416147455867,3.3142133956386295,23.006853582554516,19.771417445482864
2566,00:01:42.640,18.15305036344756,3.7518302180685357,27.85603582554517,22.85128504672897
2567,00:01:42.680,16.185280373831777,3.562538940809969,24.165381619937694,20.827920560747664
2568,00:01:42.720,12.745768431983384,5.042873831775701,17.007866043613706,16.186565420560747
2569,00:01:42.760,19.656775700934578,4.265303738317757,28.61288940809969,26.09213395638629
2570,00:01:42.800,19.97736240913811,4.3516355140186915,28.494197819314643,27.086253894080997
2571,00:01:42.840,24.98333333333333,4.530373831775701,37.32772585669782,33.09190031152648
2572,00:01:42.880,21.352829698857736,3.9791666666666665,32.07581775700935,28.003504672897197
2573,00:01:42.920,19.48444963655244,6.527063862928349,27.83555295950156,24.090732087227416
2574,00:01:42.960,19.847416926272064,8.119003115264798,28.159423676012462,23.26382398753894
2575,00:01:43.000,10.132385773624092,4.837071651090342,13.752258566978194,11.807827102803738
2576,00:01:43.040,12.140706126687434,5.102959501557632,17.265420560747664,14.05373831775701
2577,00:01:43.080,8.170950155763238,3.5185747663551403,10.38543613707165,10.608839563862928
2578,00:01:43.120,4.480828141225337,2.3704439252336447,5.166004672897197,5.906035825545171
2579,00:01:43.160,7.530321910695743,3.467601246105919,9.273169781931465,9.850194704049844
2580,00:01:43.200,10.02401349948079,5.649610591900312,9.409345794392523,15.013084112149533
2581,00:01:43.240,7.911863966770508,3.8016744548286603,9.011643302180685,10.92227414330218
2582,00:01:43.280,7.6483644859813085,2.6312305295950154,10.180685358255452,10.133177570093459
2583,00:01:43.320,8.656282450674974,3.0300233644859813,11.801908099688474,11.136915887850467
2584,00:01:43.360,10.663798026998961,5.495560747663552,13.827414330218069,12.668419003115265
2585,00:01:43.400,8.690329698857736,4.87398753894081,10.76144859813084,10.435552959501557
2586,00:01:43.440,13.706814641744549,6.861020249221184,18.056230529595016,16.203193146417444
2587,00:01:43.480,10.619003115264798,4.983060747663552,13.277725856697819,13.596222741433023
2588,00:01:43.520,12.17902388369678,5.829439252336448,15.702414330218069,15.005218068535825
2589,00:01:43.560,11.958125649013498,4.912733644859813,16.364291277258566,14.597352024922118
2590,00:01:43.600,7.361266874350986,3.511020249221184,9.09661214953271,9.476168224299066
2591,00:01:43.640,11.753933021806853,5.0743769470404985,16.014992211838006,14.172429906542057
2592,00:01:43.680,10.949805295950156,6.1739096573208725,12.473364485981309,14.202141744548287
2593,00:01:43.720,10.037279335410176,3.928543613707165,13.38345015576324,12.799844236760125
2594,00:01:43.760,11.184994807892004,4.559190031152648,14.721767912772586,14.274026479750779
2595,00:01:43.800,8.479491173416406,4.1955996884735205,9.849493769470405,11.393380062305296
2596,00:01:43.840,9.069301661474558,3.530763239875389,10.911760124610591,12.765381619937695
2597,00:01:43.880,5.700324506749741,2.846690031152648,6.563356697819315,7.690926791277259
2598,00:01:43.920,6.600376427829699,3.065381619937695,7.985007788161994,8.750739875389408
2599,00:01:43.960,9.396469366562824,4.328621495327103,11.346534267912773,12.514252336448598
2600,00:01:44.000,9.129958463136033,4.089758566978193,10.71214953271028,12.587967289719627
2601,00:01:44.040,10.462954309449636,4.569042056074767,12.917640186915888,13.902180685358255
2602,00:01:44.080,13.240381619937693,5.908683800623053,16.41756230529595,17.394898753894083
2603,00:01:44.120,7.638720145379023,3.7309968847352026,8.562305295950155,10.622858255451714
2604,00:01:44.160,15.217782969885773,11.891121495327102,13.086915887850468,20.67531152647975
2605,00:01:44.200,6.774104361370717,3.6639408099688473,7.5301401869158875,9.128232087227415
2606,00:01:44.240,8.172118380062306,4.028582554517134,9.851596573208722,10.636176012461059
2607,00:01:44.280,10.431334371754934,4.552570093457944,13.046690031152648,13.694742990654206
2608,00:01:44.320,8.858281412253374,3.2003504672897196,11.915498442367602,11.458995327102803
2609,00:01:44.360,13.925571131879543,5.653894080996885,18.344042056074766,17.77877725856698
2610,00:01:44.400,11.705477673935619,4.791861370716511,15.111020249221184,15.213551401869159
2611,00:01:44.440,12.58579958463136,4.955685358255452,17.122507788161993,15.679205607476636
2612,00:01:44.480,18.96591381100727,6.251051401869159,28.44154984423676,22.205140186915887
2613,00:01:44.520,16.409657320872274,6.9612928348909655,22.744392523364485,19.52328660436137
2614,00:01:44.560,17.189369158878506,6.786604361370716,25.126518691588785,19.654984423676012
2615,00:01:44.600,11.898585150571131,5.773130841121495,16.011643302180687,13.910981308411214
2616,00:01:44.640,13.730101246105919,9.392211838006231,14.508528037383178,17.28956386292835
2617,00:01:44.680,19.408566978193146,9.133995327102804,25.58380062305296,23.507904984423675
2618,00:01:44.720,18.408956386292832,11.42936137071651,20.629945482866045,23.16756230529595
2619,00:01:44.760,12.107658359293874,9.727453271028038,12.828154205607477,13.767367601246105
2620,00:01:44.800,13.883982346832815,8.777803738317758,15.580295950155763,17.293847352024923
2621,00:01:44.840,14.141368120456905,9.47095015576324,16.99859813084112,15.954556074766355
2622,00:01:44.880,16.86340861889927,13.27698598130841,19.21082554517134,18.102414330218068
2623,00:01:44.920,14.825311526479751,12.037733644859813,16.73103582554517,15.707165109034268
2624,00:01:44.960,19.983268431983387,18.081658878504673,23.000467289719627,18.867679127725857
2625,00:01:45.000,15.001635514018693,13.775856697819314,17.53882398753894,13.69022585669782
2626,00:01:45.040,22.97026220145379,28.962694704049845,16.934735202492213,23.013356697819315
2627,00:01:45.080,22.07873831775701,23.090576323987538,15.716861370716511,27.428777258566978
2628,00:01:45.120,22.135682762201455,23.830607476635514,8.625233644859813,33.95120716510903
2629,00:01:45.160,14.472157320872272,12.122235202492211,8.365381619937695,22.928855140186915
2630,00:01:45.200,7.205996884735202,6.29626168224299,3.938239875389408,11.383489096573209
2631,00:01:45.240,6.215965732087228,5.871495327102804,3.0954439252336448,9.680957943925234
2632,00:01:45.280,8.258424195223261,8.231697819314642,5.8065420560747665,10.737032710280374
2633,00:01:45.320,2.5072819314641746,3.181152647975078,0.8993380062305296,3.441355140186916
2634,00:01:45.360,3.5632658359293874,3.6692757009345796,2.2787383177570093,4.741783489096573
2635,00:01:45.400,4.09492471443406,3.8067367601246107,3.7607476635514017,4.7172897196261685
2636,00:01:45.440,5.5382268951194185,4.677920560747664,5.639953271028038,6.296806853582554
2637,00:01:45.480,5.10336188992731,3.3274143302180685,6.780334890965732,5.202336448598131
2638,00:01:45.520,5.798818795430944,3.5531542056074765,7.9353971962616825,5.907904984423676
2639,00:01:45.560,11.220742471443407,4.763278816199377,18.633060747663553,10.26588785046729
2640,00:01:45.600,10.016004672897196,7.994431464174455,11.701908099688474,10.351674454828661
2641,00:01:45.640,9.590602284527519,6.35303738317757,12.24559968847352,10.173169781931465
2642,00:01:45.680,9.16719885773624,5.148948598130841,12.279283489096573,10.073364485981308
2643,00:01:45.720,8.843496884735202,5.166588785046729,11.063317757009345,10.300584112149533
2644,00:01:45.760,11.461863966770508,6.090381619937695,14.888940809968847,13.406269470404984
2645,00:01:45.800,6.5418743509865,5.129322429906542,6.345171339563863,8.151129283489096
2646,00:01:45.840,5.093406022845275,4.05809968847352,4.665809968847352,6.556308411214953
2647,00:01:45.880,5.32972481827622,4.46553738317757,4.288045171339564,7.235591900311526
2648,00:01:45.920,5.292769989615784,4.169080996884735,4.488278816199377,7.22095015576324
2649,00:01:45.960,9.412694704049846,7.6624221183800625,8.480140186915888,12.095521806853583
2650,00:01:46.000,5.65033748701973,4.771183800623053,4.772235202492212,7.407593457943925
2651,00:01:46.040,6.162967289719627,5.176635514018692,5.799376947040498,7.512889408099689
2652,00:01:46.080,7.317614226375909,6.915693146417445,6.16452492211838,8.8726246105919
2653,00:01:46.120,6.515420560747664,7.295443925233645,5.225311526479751,7.025506230529595
2654,00:01:46.160,9.211967808930426,9.618808411214953,8.141588785046729,9.875506230529595
2655,00:01:46.200,5.911111111111111,7.119704049844237,3.684657320872274,6.9289719626168225
2656,00:01:46.240,3.6718847352024926,3.7927570093457943,2.78952492211838,4.433372274143302
2657,00:01:46.280,4.350207684319834,4.6125,3.3496884735202492,5.0884345794392525
2658,00:01:46.320,5.514576843198339,6.6449376947040495,3.922040498442368,5.976752336448598
2659,00:01:46.360,5.24258826583593,5.211876947040499,4.197819314641745,6.318068535825545
2660,00:01:46.400,4.970301142263758,5.777414330218068,3.459345794392523,5.674143302180686
2661,00:01:46.440,6.86316199376947,7.3753894080996885,4.6394470404984425,8.57464953271028
2662,00:01:46.480,3.518146417445483,4.037032710280374,2.2200545171339563,4.297352024922119
2663,00:01:46.520,4.216290238836968,5.157009345794393,2.7031542056074764,4.7887071651090345
2664,00:01:46.560,11.448611111111113,14.366783489096573,5.373520249221184,14.605529595015577
2665,00:01:46.600,3.177985462097612,2.1213006230529596,3.222741433021807,4.189914330218069
2666,00:01:46.640,4.064018691588785,2.2929517133956385,4.358060747663552,5.541043613707165
2667,00:01:46.680,4.081788681204569,2.8686915887850466,3.960630841121495,5.416043613707165
2668,00:01:46.720,3.5933021806853582,2.3832165109034267,3.462694704049844,4.933995327102804
2669,00:01:46.760,6.994522326064382,3.610436137071651,9.226518691588785,8.14661214953271
2670,00:01:46.800,6.160903426791276,2.953816199376947,8.000272585669782,7.528621495327103
2671,00:01:46.840,7.218873312564901,3.5623831775700934,9.409618380062305,8.684618380062306
2672,00:01:46.880,7.4566329179646935,3.7166277258566978,9.596417445482865,9.056853582554517
2673,00:01:46.920,7.3702492211838,2.981970404984424,9.746261682242991,9.382515576323987
2674,00:01:46.960,9.361409657320872,2.5541277258566977,14.210514018691589,11.31958722741433
2675,00:01:47.000,3.807528556593977,1.7375389408099688,3.856347352024922,5.82869937694704
2676,00:01:47.040,3.4529465212876427,2.4304517133956387,2.01654984423676,5.911838006230529
2677,00:01:47.080,1.4724558670820354,0.8266744548286604,1.1452492211838006,2.445443925233645
2678,00:01:47.120,1.603920041536864,0.865070093457944,1.4847352024922118,2.4619548286604362
2679,00:01:47.160,3.379750778816199,2.0565031152647975,3.360007788161994,4.722741433021807
2680,00:01:47.200,3.045924195223261,2.491861370716511,2.0958722741433022,4.550038940809969
2681,00:01:47.240,4.111902907580477,2.9786604361370714,3.5029205607476634,5.8541277258566975
2682,00:01:47.280,6.384774143302181,4.148130841121495,5.997001557632399,9.009190031152649
2683,00:01:47.320,3.88007528556594,3.529867601246106,2.205646417445483,5.9047118380062305
2684,00:01:47.360,4.644145898234684,3.9871105919003114,3.2145249221183803,6.730802180685358
2685,00:01:47.400,6.6429776739356186,5.6164719626168225,5.092951713395639,9.219509345794393
2686,00:01:47.440,3.876674454828661,3.98851246105919,2.3243380062305294,5.3171728971962615
2687,00:01:47.480,3.88378764278297,3.899415887850467,2.578816199376947,5.173130841121496
2688,00:01:47.520,11.728634475597092,15.238668224299065,3.947741433021807,15.999493769470405
2689,00:01:47.560,1.464018691588785,1.6131619937694703,0.6770638629283489,2.1018302180685358
2690,00:01:47.600,2.496741952232606,2.239485981308411,1.8025700934579438,3.448169781931464
2691,00:01:47.640,2.4069704049844236,2.5973130841121495,1.0420560747663552,3.5815420560747664
2692,00:01:47.680,6.105036344755971,7.043185358255451,2.9266744548286603,8.345249221183801
2693,00:01:47.720,6.825428348909657,7.754088785046729,3.815809968847352,8.906386292834892
2694,00:01:47.760,4.52192367601246,4.106853582554517,3.241588785046729,6.217328660436137
2695,00:01:47.800,12.807359813084112,10.212655763239875,13.482515576323987,14.726908099688474
2696,00:01:47.840,13.325194704049844,7.901440809968848,18.519548286604362,13.554595015576323
2697,00:01:47.880,24.05404984423676,9.408995327102804,41.11993769470405,21.633216510903427
2698,00:01:47.920,23.251830218068534,5.785007788161994,43.97710280373832,19.993380062305295
2699,00:01:47.960,19.41997663551402,4.47671339563863,40.425661993769474,13.357554517133956
2700,00:01:48.000,20.75345275181724,9.467990654205607,34.36296728971963,18.42940031152648
2701,00:01:48.040,44.09805295950156,16.55704828660436,61.16191588785047,54.57519470404984
2702,00:01:48.080,2.088538421599169,2.1695482866043614,0.7590732087227414,3.336993769470405
2703,00:01:48.120,2.1308021806853583,1.9970404984423675,0.8433411214953271,3.55202492211838
2704,00:01:48.160,1.4042705088265837,1.2120327102803738,0.5432632398753894,2.4575155763239875
2705,00:01:48.200,1.7013369678089305,1.5175623052959502,0.6443925233644859,2.9420560747663553
2706,00:01:48.240,1.276116303219107,1.0862928348909657,0.481386292834891,2.260669781931464
2707,00:01:48.280,1.6651349948078922,1.689563862928349,0.5404205607476635,2.7654205607476636
2708,00:01:48.320,1.5829439252336448,1.3617990654205607,0.632126168224299,2.7549065420560748
2709,00:01:48.360,1.8497144340602283,1.5413940809968847,0.7188084112149533,3.2889408099688473
2710,00:01:48.400,1.6005581516095535,1.45303738317757,0.6358644859813084,2.7127725856697817
2711,00:01:48.440,1.4444704049844237,1.3726635514018692,0.5751168224299066,2.3856308411214955
2712,00:01:48.480,4.146365524402907,4.660085669781932,0.8769859813084112,6.90202492211838
2713,00:01:48.520,2.214745586708204,2.34661214953271,0.6701323987538941,3.6274922118380064
2714,00:01:48.560,1.5438603322949118,1.3384735202492213,0.5438084112149533,2.7492990654205607
2715,00:01:48.600,2.2021417445482867,2.0707943925233643,0.6672118380062305,3.8684190031152648
2716,00:01:48.640,1.5707684319833852,1.3677180685358254,0.5450934579439253,2.799493769470405
2717,00:01:48.680,1.6579309449636555,1.5159657320872275,0.5283489096573208,2.9294781931464176
2718,00:01:48.720,1.3639408099688473,1.4980140186915887,0.469392523364486,2.1244158878504673
2719,00:01:48.760,1.0408748701973,0.8254672897196261,0.3881619937694704,1.9089953271028037
2720,00:01:48.800,1.6459241952232606,1.6603971962616821,0.5998052959501557,2.677570093457944
2721,00:01:48.840,1.8744418483904466,1.8289719626168224,0.6463395638629283,3.1480140186915886
2722,00:01:48.880,1.8415498442367602,1.9246495327102804,0.532398753894081,3.067601246105919
2723,00:01:48.920,1.6159397715472483,1.543380062305296,0.5031931464174455,2.8012461059190032
2724,00:01:48.960,3.3185228452751816,3.653504672897196,0.8106697819314642,5.491394080996884
2725,00:01:49.000,1.4163032191069576,1.3810358255451713,0.5179127725856698,2.349961059190031
2726,00:01:49.040,1.7885773624091381,1.7041277258566978,0.5605919003115265,3.10101246105919
2727,00:01:49.080,1.7387850467289718,1.85202492211838,0.5503894080996885,2.813940809968847
2728,00:01:49.120,1.6731568016614746,1.7839953271028037,0.5990654205607476,2.6364096573208724
2729,00:01:49.160,1.7495846313603323,2.06148753894081,0.5950155763239875,2.5922507788161995
2730,00:01:49.200,1.6425882658359294,1.7843457943925234,0.5952102803738317,2.548208722741433
2731,00:01:49.240,1.313785046728972,1.5654205607476634,0.44937694704049846,1.9265576323987539
2732,00:01:49.280,1.2600726895119418,1.2536993769470406,0.4612538940809969,2.0652647975077882
2733,00:01:49.320,1.0135643821391485,0.8483644859813084,0.44875389408099686,1.7435747663551402
2734,00:01:49.360,1.4369548286604361,1.5097741433021807,0.5177180685358256,2.2833722741433022
2735,00:01:49.400,1.608748701973001,1.6838006230529594,0.6402258566978193,2.502219626168224
2736,00:01:49.440,3.7300882658359296,4.810942367601246,0.6838395638629283,5.695482866043614
2737,00:01:49.480,1.598779854620976,1.7981697819314642,0.4507398753894081,2.5474299065420563
2738,00:01:49.520,1.2476246105919002,1.051518691588785,0.46690031152647976,2.224454828660436
2739,00:01:49.560,1.2843977154724817,0.9422118380062305,0.5505841121495327,2.3603971962616823
2740,00:01:49.600,1.7607217030114224,1.5639018691588784,0.6312694704049844,3.086993769470405
2741,00:01:49.640,1.3235591900311527,1.2667445482866044,0.5044003115264798,2.1995327102803737
2742,00:01:49.680,1.101557632398754,0.8932242990654206,0.5263239875389408,1.8851246105919004
2743,00:01:49.720,0.9717679127725857,0.6674844236760125,0.4613317757009346,1.78648753894081
2744,00:01:49.760,1.484839044652129,1.5174454828660435,0.5095404984423676,2.4275311526479753
2745,00:01:49.800,1.6042056074766353,1.414563862928349,0.6552570093457943,2.742795950155763
2746,00:01:49.840,1.8822819314641743,1.88952492211838,0.7157710280373831,3.0415498442367603
2747,00:01:49.880,1.8808670820353066,2.007398753894081,0.5587616822429906,3.0764408099688474
2748,00:01:49.920,9.82428608515057,12.501129283489096,2.572390965732087,14.39933800623053
2749,00:01:49.960,0.5859423676012461,0.44887071651090343,0.3174844236760125,0.9914719626168225
2750,00:01:50.000,1.3184839044652128,1.5637071651090342,0.4906931464174455,1.9010514018691589
2751,00:01:50.040,1.0977024922118381,1.150778816199377,0.4486760124610592,1.693652647975078
2752,00:01:50.080,1.6028816199376947,1.7952492211838007,0.5144859813084112,2.4989096573208722
2753,00:01:50.120,1.9540368639667705,2.2013239875389408,0.5761682242990654,3.0846183800623055
